start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0 days 00:00:00.680000,0 days 00:00:00.740000,0.0,0.7158186,0.0,0.0,0.0,-64.86291,0.29519165,1.1322677,0.007837278,0.08956916,0.10521077,0.19049205,0.3613317,0.50387126,0.61339563,0.6277487,0.8132122,0.95024395,0.94282955,0.9661005,1.2974033,1.5205027,1.4054238,1.3307925,1.5591804,1.3862753,1.6141977,1.8926002,1.8020382,1.5926024,1.7255644,1.6899009,1.505735,1.2928804,0.92845565,0.8209731,0.0009181948,0.00046947444,71.77734,100.48828,2454.7852,11211.621,0.07220911,2427.826,4.2608128,22350590.0,2.0127366,5.9916267,-0.0014453555,1.7399483,0.0014340979,11.830856,14.434998,1.3526793,19.875505,6.084248,-0.6139865,1.0853305,4.882295,14.503052,-3.716177,4.703443,9.019471,3.8817775,5.3675675
0 days 00:00:00.690000,0 days 00:00:00.750000,120.30146,0.7356408,0.0,0.0,0.3,-30.839325,0.29836968,1.0815793,0.007863077,0.07999497,0.10321096,0.18363166,0.33990422,0.5210438,0.65502733,0.6369862,0.7727267,0.94852525,0.94309473,0.97527385,1.2622708,1.4005588,1.3546171,1.2361217,1.4396731,1.3806453,1.5727038,1.7793646,1.7311401,1.5730516,1.6882764,1.4892492,1.3212723,1.1974286,0.86996317,0.74530274,0.002023791,0.0005137802,71.77734,129.19922,531.15234,7048.535,0.08249923,1568.3599,3.901551,14757007.0,3.3982494,16.478327,-0.001677544,1.146592,0.0017731095,16.180254,11.454704,5.0367665,18.942057,1.8919992,0.5880447,-1.5859057,2.0507648,5.2581177,1.5089434,6.477144,4.622379,7.987606,7.119882
0 days 00:00:00.700000,0 days 00:00:00.760000,158.08723,0.7613612,0.0,0.0,0.37625515,5.0780883,0.35274252,1.0681903,0.009362913,0.061854374,0.10590025,0.20629735,0.3712523,0.597136,0.76845646,0.7209676,0.81047887,1.0269225,0.9641591,1.0562806,1.2365844,1.3316361,1.3187371,1.2427555,1.4655875,1.6223484,1.6458249,1.6586322,1.681538,1.5803618,1.5362681,1.2780206,1.1171461,1.0217594,0.76265097,0.6452461,0.005268695,0.0009404963,86.13281,157.91016,545.5078,4478.9062,0.11916429,1170.0704,3.974839,9892275.0,6.740607,82.59049,-0.0034925537,0.8801832,0.0029589727,21.861784,8.742005,8.383088,16.681376,-7.2981772,2.044132,1.7464718,-3.353833,5.3713226,5.683946,2.5114794,-1.1210015,3.4222944,6.834374
0 days 00:00:00.710000,0 days 00:00:00.770000,194.71318,0.79593045,0.39739913,0.0,0.45251027,1.8620814,0.4300389,1.123798,0.012920332,0.042202067,0.11517083,0.25518355,0.49997345,0.7411687,0.96945983,0.91189045,0.9866534,1.2273415,1.0220671,1.1833305,1.3025155,1.3139998,1.2466116,1.327568,1.6304599,2.1908643,2.0165284,1.6693491,1.5965456,1.571994,1.3524933,1.116562,0.9650789,0.82246476,0.63539714,0.5480742,0.01867698,0.0017221154,86.13281,172.26562,272.7539,502.4414,0.15192457,417.254,3.3587847,1907729.9,10.745838,180.77919,-0.0075301416,0.36392716,0.012577909,27.584038,6.530462,13.922235,12.708438,-16.250017,5.311335,7.9043527,-14.236832,7.004503,11.986481,-6.914719,-2.8718681,0.40489578,6.410284
0 days 00:00:00.720000,0 days 00:00:00.780000,232.66188,0.82993746,0.3973991,0.0,0.52876544,1.4511538,0.5121075,1.2576483,0.01806481,0.025573192,0.13370699,0.32694978,0.73837614,0.9202787,1.2315944,1.2213098,1.2929575,1.4503626,1.0918343,1.2949847,1.4068855,1.3324867,1.1736943,1.4845053,1.9177037,3.0842612,2.804547,1.9676603,1.4747472,1.503727,1.2269033,1.0388697,0.915737,0.6623028,0.5282479,0.47422323,0.048422176,0.003193723,143.55469,200.97656,229.6875,473.73047,0.17006129,307.655,3.0925887,452661.16,12.833656,260.2264,-0.014241268,0.29315686,0.025658613,30.520319,6.46742,22.638529,11.9783325,-26.501642,2.7179449,15.270866,-20.385065,8.761508,13.689984,-16.155512,-2.5464191,-7.9639363,0.1543587
0 days 00:00:00.730000,0 days 00:00:00.790000,231.81154,0.8469634,0.29437074,0.0,0.4001362,1.0600392,0.56026626,1.4207267,0.023652947,0.020156212,0.14983755,0.41133308,1.1150641,1.1109709,1.5246824,1.6231288,1.6699157,1.6660527,1.1374029,1.2759224,1.4130421,1.2907797,1.114913,1.7209358,2.2522798,3.91339,3.7420948,2.4818327,1.313842,1.4026076,1.1983738,1.0299015,0.9370787,0.5631222,0.45741153,0.4229742,0.09792306,0.0033414748,186.6211,244.04297,258.39844,473.73047,0.17779744,308.62744,2.8241456,242893.89,15.855683,508.1587,-0.02437737,0.3067352,0.051179033,33.40221,7.9821415,27.543802,9.030837,-36.265057,-5.002106,17.026196,-20.26346,2.0428936,7.8863792,-24.67591,-1.9052519,-10.3148775,-4.3359756
0 days 00:00:00.740000,0 days 00:00:00.800000,231.19362,0.8489125,0.16738303,0.08132272,0.24568526,8.169396,0.5844648,1.5334009,0.028176045,0.018896447,0.1555446,0.48891568,1.5410439,1.2903785,1.83345,2.0208516,1.937491,1.7500349,1.1368259,1.1506948,1.2793223,1.1710764,1.0903327,1.9287924,2.4528115,4.3623595,4.3555846,2.8458488,1.2050651,1.3226495,1.2609147,1.032024,0.9494001,0.5009189,0.41262278,0.3934649,0.14949554,0.0029481929,215.33203,258.39844,258.39844,473.73047,0.14176074,296.92,2.6135867,135857.48,20.089298,857.78076,-0.035280775,0.3055983,0.09304186,35.138805,10.936105,30.143911,5.826315,-40.76944,-10.857488,13.645314,-16.761728,-1.299264,7.4639697,-23.225775,-0.40741953,-10.633477,-9.563264
0 days 00:00:00.750000,0 days 00:00:00.810000,230.85193,0.84247303,0.042124394,0.055959906,0.07664514,13.667731,0.6009697,1.5609312,0.030821646,0.022297807,0.1467369,0.5500276,1.8562288,1.4183592,2.1605995,2.36119,2.1005993,1.7748111,1.1134547,1.006302,1.095191,1.0182505,1.1275021,2.0490484,2.4802008,4.1770706,4.288064,2.906109,1.1577215,1.2800499,1.3195001,1.0195569,0.9260002,0.47527543,0.39402556,0.38233426,0.1900819,0.0018187625,215.33203,258.39844,315.8203,473.73047,0.1354207,291.1104,2.5495255,73210.664,25.231932,1243.6168,-0.043607593,0.30982003,0.11711272,37.283047,12.252433,26.04424,2.4287443,-43.271362,-14.590539,11.107791,-13.023791,-2.4552925,0.7342753,-22.353628,-0.18551888,-12.539126,-10.93047
0 days 00:00:00.760000,0 days 00:00:00.820000,230.45372,0.8305604,0.017212464,0.011779726,0.06338756,15.841637,0.6040895,1.5194868,0.031980094,0.026077097,0.13493705,0.583983,1.9673945,1.4789715,2.438465,2.5950558,2.1408427,1.7618331,1.0960809,0.9397554,0.9825477,0.9134242,1.192755,2.0336857,2.3552885,3.5873747,3.749707,2.6595814,1.165701,1.2736872,1.3245939,0.9988156,0.88470036,0.4745716,0.3962656,0.3766365,0.20495434,0.0016157163,215.33203,258.39844,330.17578,473.73047,0.10727921,292.59723,2.5971177,64763.332,27.573984,1462.2153,-0.047044735,0.31304255,0.15007798,37.830704,13.142441,25.303934,3.5763066,-40.71063,-17.112154,8.78279,-13.028415,0.3507285,1.3910097,-16.87596,-0.6253436,-14.370656,-12.59055
0 days 00:00:00.770000,0 days 00:00:00.830000,229.15326,0.8127474,0.01601612,0.008424564,0.059001252,14.301136,0.5920779,1.4504027,0.031661373,0.03010834,0.12724663,0.59444475,1.8896419,1.4619666,2.5750017,2.6892784,2.0991719,1.6959556,1.0747188,0.9360409,0.97362566,0.91022855,1.2644793,1.9550754,2.2147572,2.8769534,3.1746962,2.3421612,1.2025541,1.2701272,1.2644379,0.98870057,0.86409444,0.4894987,0.40765968,0.36795488,0.20717601,0.0013780622,215.33203,258.39844,358.88672,473.73047,0.11106526,295.24893,2.5707943,58844.418,30.12607,1710.2181,-0.046679083,0.31706095,0.15077929,38.876987,12.501275,23.713568,4.4979634,-37.89812,-21.653997,4.5394626,-12.088559,4.3145995,-1.4188175,-17.221064,-1.3427356,-15.704312,-10.429036
0 days 00:00:00.780000,0 days 00:00:00.840000,224.5453,0.8027522,0.01190172,0.009320444,0.082645476,14.373631,0.7143863,1.4360561,0.032322783,0.03489544,0.12509228,0.58204323,1.7470355,1.396829,2.550492,2.710532,2.086948,1.6877455,1.1137916,0.9954548,1.0492921,1.0497502,1.4387366,1.9999071,2.2179463,2.3270566,2.783735,2.1388502,1.3745476,1.4523984,1.3248686,1.0051183,0.8696651,0.5177079,0.42833927,0.36357832,0.23127651,0.0054882653,215.33203,258.39844,373.2422,516.7969,0.16018923,336.6245,2.8492346,145287.02,25.661135,1335.0009,-0.050905272,0.35099244,0.15970573,37.097164,7.9437118,23.77395,-1.156696,-28.940928,-23.177172,-1.74958,4.8388805,-0.81429225,-4.4129705,-10.9435835,-5.451763,-10.983443,-12.212256
0 days 00:00:00.790000,0 days 00:00:00.850000,220.01851,0.8096004,0.019037867,0.014740125,0.15994266,13.441066,0.99251455,1.5806211,0.035822846,0.040060468,0.12712489,0.5474543,1.5844846,1.3270416,2.4323533,2.727352,2.2966785,1.8422886,1.3704265,1.1868051,1.2468833,1.3879503,1.891111,2.3333054,2.5251904,2.1657999,2.6523778,2.2133863,1.9187189,2.1597404,1.7953218,1.0673784,0.8796615,0.56033903,0.46908215,0.3878932,0.2446901,0.02569879,229.6875,373.2422,502.4414,789.5508,0.26293704,470.90015,3.3767068,335099.03,18.737602,839.8691,-0.062339928,0.4589258,0.18719435,34.62307,-1.874383,20.993937,-9.4415245,-23.384918,-18.424644,-6.805519,22.319841,-12.031425,-7.710552,-8.51218,-9.537248,-5.5609193,-11.9968405
0 days 00:00:00.800000,0 days 00:00:00.860000,216.36809,0.8286767,0.031115085,0.02503174,0.19280852,10.458588,1.3226371,2.0060146,0.040806178,0.044847567,0.1311062,0.49599394,1.4087075,1.2538086,2.2487538,2.7933147,2.9484575,2.4711103,2.194214,1.6210464,1.6446337,2.0015385,2.8367612,3.1760483,3.3271449,2.4806497,2.79951,2.8067534,3.132303,3.7524233,2.8779652,1.2366768,0.8927277,0.6194262,0.5407024,0.46459746,0.2138382,0.055888798,358.88672,516.7969,674.70703,1248.9258,0.3500172,657.5488,3.945544,520951.28,9.750164,179.31929,-0.075361386,0.60787034,0.23522694,31.187677,-13.924161,18.061525,-17.074905,-16.865826,-7.9619117,-4.0792675,38.478718,-21.834372,-11.313195,-7.6533294,-7.039968,-2.9838154,-10.1493225
0 days 00:00:00.810000,0 days 00:00:00.870000,215.70808,0.8495376,0.032789532,0.024934918,0.20153867,6.819965,1.5663033,2.7035701,0.04458977,0.04749307,0.13618533,0.43432084,1.2196438,1.1693722,2.0061238,2.7796507,3.840811,3.6470878,3.8847382,2.3851032,2.2917538,2.8795166,4.2521906,4.625343,4.5952945,3.2798862,3.3440182,4.040053,4.922499,5.9758186,4.275408,1.5430015,0.90542537,0.6777067,0.61278564,0.5690785,0.15027714,0.11621112,502.4414,717.77344,947.46094,1693.9453,0.37136146,872.96704,4.2006364,673583.9,7.585619,112.97601,-0.086578794,0.76880664,0.32148668,30.605047,-24.639505,15.871166,-18.95205,-14.114342,0.92150855,1.0392557,35.235844,-23.530195,-14.134152,-13.851361,1.3367792,-2.489938,-6.55485
0 days 00:00:00.820000,0 days 00:00:00.880000,215.11284,0.8591037,0.023396343,0.017141124,0.15767698,6.6328225,1.6494789,3.346428,0.04543661,0.0500126,0.13465916,0.37156785,1.017044,1.0619859,1.7254127,2.5809252,4.4099164,4.986235,6.017774,3.2236776,3.0108814,3.7948315,5.621139,6.213755,5.6293864,4.144857,4.1181846,5.499127,6.419746,7.2824535,4.9725876,1.9069681,0.9128162,0.69331527,0.6209877,0.63688666,0.091813974,0.17249215,689.0625,803.90625,1291.9922,1909.2773,0.29243827,1022.9025,4.1300693,706969.0,7.4401517,110.40783,-0.09039839,0.8789165,0.37536836,30.687544,-32.104664,14.250041,-19.528233,-11.117394,3.5763652,3.6103108,31.45815,-20.352974,-19.169119,-17.872147,12.628608,-4.877714,-3.1718323
0 days 00:00:00.830000,0 days 00:00:00.890000,214.68225,0.86357933,0.0071715345,0.005077897,0.13730685,9.140057,1.6246647,3.6573842,0.043559697,0.050894435,0.12957807,0.3207753,0.8247927,0.9298048,1.4443593,2.2126367,4.225245,5.9003015,7.61688,3.871137,3.4983513,4.5320435,6.593983,7.3683143,5.871843,4.6224937,4.7144237,6.5534897,7.146143,7.1251755,4.664252,2.165299,0.9012012,0.65768313,0.56417066,0.637609,0.06132537,0.2017349,775.1953,861.3281,1564.7461,1937.9883,0.27069378,1128.8231,4.0278335,797433.94,7.8022523,112.81907,-0.08477497,0.95238346,0.37192455,30.91043,-37.219864,13.615642,-15.649011,-6.6891828,8.339053,1.8713579,30.487967,-17.438318,-22.920616,-19.40584,20.124556,-4.2374783,-0.928657
0 days 00:00:00.840000,0 days 00:00:00.900000,214.51741,0.8649175,0.003331403,0.0042660255,0.14302976,10.117923,1.5282288,3.5336611,0.039906487,0.051398337,0.12307966,0.28004393,0.64197373,0.8046344,1.219652,1.7776295,3.4283106,5.9347115,7.839016,4.1484046,3.6471453,5.02066,7.137449,7.493055,5.182314,4.475288,4.8282413,6.717509,7.045208,5.75285,3.6461105,2.2002268,0.86305183,0.59888965,0.4860493,0.5836846,0.037547085,0.22647373,846.97266,1076.6602,1708.3008,1880.5664,0.26483363,1217.4286,4.015187,708198.7,7.1291223,109.95618,-0.07173563,1.0086521,0.31605992,30.151907,-39.11484,11.619049,-11.679482,-1.3767225,9.918734,-3.5200043,30.756304,-7.3403993,-23.43212,-16.624052,27.131964,1.265261,2.8857887
0 days 00:00:00.850000,0 days 00:00:00.910000,214.77385,0.8611374,0.0019164704,0.0036996093,0.07940542,10.458686,1.376047,3.17743,0.035365194,0.049886625,0.12252948,0.24559204,0.49357867,0.6962171,1.0356902,1.3840135,2.4913685,5.2495346,6.8374734,4.0955434,3.585364,5.343534,7.4238935,6.692068,4.1132703,3.9077828,4.415177,6.113413,6.676624,4.490745,2.7520177,2.0677009,0.8302558,0.5625205,0.45059648,0.53666675,0.0202246,0.20838295,861.3281,1277.6367,1693.9453,1808.7891,0.26719806,1268.9933,4.089519,673162.7,6.69443,107.87917,-0.051990744,1.0373684,0.22480476,28.731081,-38.570354,9.764644,-5.056941,5.4131265,11.865964,-10.086464,27.234606,0.1418082,-22.779083,-15.359012,28.835632,6.642662,8.083307
0 days 00:00:00.860000,0 days 00:00:00.920000,215.66675,0.8506312,0.0023179993,0.0034424476,0.10438004,9.777427,1.2484871,2.7594612,0.0313147,0.047745023,0.12643611,0.21979682,0.39975262,0.62926215,0.9289319,1.0827013,1.7754718,4.2827535,5.403524,3.843336,3.5955937,5.4940867,7.218166,5.331215,3.1457436,3.2388737,3.787136,5.168451,6.1616216,3.588454,2.1324623,1.8689169,0.801071,0.5657461,0.4513634,0.5051243,0.022449104,0.1771162,717.77344,1277.6367,1622.168,1722.6562,0.24079907,1210.5985,4.263059,593904.8,6.02688,102.96053,-0.03890225,0.99312586,0.16459207,29.809137,-36.072723,8.298415,-3.0984383,9.049601,11.26358,-17.845102,19.108667,5.044132,-21.647707,-12.905701,25.623178,6.8832016,11.627719
0 days 00:00:00.870000,0 days 00:00:00.930000,217.02919,0.8360009,0.0020283703,0.0027066895,0.08389857,9.686499,1.0814911,2.3287585,0.027231926,0.04446964,0.1275924,0.20950937,0.3766006,0.58955747,0.860295,0.89732456,1.3486339,3.4538136,4.199571,3.423087,3.6169472,5.217211,6.244076,3.8755248,2.3450472,2.5883577,3.069193,4.143547,5.412291,2.9024608,1.6659836,1.6633517,0.79270667,0.5857858,0.4584376,0.48082474,0.021432884,0.09612388,645.9961,1062.3047,1335.0586,1564.7461,0.20340101,1032.6466,4.1136994,521700.4,7.5910087,155.32979,-0.029411854,0.88482976,0.12082835,32.586132,-30.411932,4.7259545,-4.685427,10.188146,15.100635,-17.664991,14.2536,5.5074725,-25.560907,-16.623308,17.620445,0.35628352,12.622094
0 days 00:00:00.880000,0 days 00:00:00.940000,218.35683,0.8249073,0.0018681226,0.0028159227,0.09158853,9.638192,0.9386924,1.9231858,0.02326701,0.039808515,0.12302295,0.2221443,0.4142817,0.56910914,0.81846905,0.8331749,1.1794424,2.9126358,3.4615002,2.924937,3.4396229,4.4012365,4.668614,2.6704729,1.7405399,2.0574877,2.429012,3.1753533,4.4529405,2.3124933,1.3272284,1.4489632,0.8094724,0.6444242,0.49326035,0.47299448,0.025771022,0.039941985,502.4414,861.3281,1062.3047,1291.9922,0.19765885,872.52734,3.9632967,740722.56,8.3098755,148.5593,-0.023663415,0.78854316,0.09334785,33.320427,-19.79204,-1.6809062,-6.3448205,3.4420311,18.435667,-11.605031,7.660373,6.558441,-27.681616,-16.201056,8.387582,0.8062251,6.522373
0 days 00:00:00.890000,0 days 00:00:00.950000,219.98946,0.8217735,0.0050887787,0.0036241424,0.047876704,9.664191,0.8180073,1.5748078,0.020383388,0.03527337,0.11380198,0.23875612,0.44742072,0.53616333,0.77895004,0.8515176,1.2040828,2.6294572,3.0977287,2.4292326,3.0340736,3.2882984,3.1140149,1.8164759,1.2730651,1.6779598,1.9248786,2.3474126,3.416846,1.8037258,1.0847799,1.2349097,0.84399295,0.7296316,0.5544512,0.47337678,0.019654227,0.01530832,631.6406,861.3281,861.3281,1033.5938,0.18235208,820.38446,3.5648634,638829.3,10.970741,217.52257,-0.020183655,0.7715556,0.07791848,33.20486,-15.746295,-8.352231,-9.324592,-1.0719458,23.733633,-1.7069312,5.3973174,10.565471,-24.362383,-15.558017,3.9074738,3.2321215,4.3501134
0 days 00:00:00.900000,0 days 00:00:00.960000,221.33699,0.8246338,0.007323424,0.0040466194,0.06583597,9.208273,0.7212457,1.3044847,0.01828713,0.031746034,0.10711277,0.23991202,0.44022307,0.4856647,0.73013204,0.8972085,1.3072561,2.3670714,2.805085,1.9856815,2.5155485,2.2896507,2.004216,1.2814082,0.9528983,1.474596,1.6354909,1.7069262,2.493039,1.4142853,0.9417581,1.0331451,0.8733856,0.8142462,0.6353983,0.48526022,0.017101916,0.008651064,574.21875,789.5508,861.3281,918.75,0.18562979,784.3282,3.6786835,689027.8,11.670681,209.67908,-0.0144185135,0.74397725,0.055325832,33.0578,-13.19799,-9.59946,-8.727496,-7.03142,24.268478,0.7185011,5.55141,14.689204,-13.203843,-12.412857,-0.2885244,8.003621,0.86581516
0 days 00:00:00.910000,0 days 00:00:00.970000,222.23909,0.8344187,0.0091986945,0.0051958053,0.08336005,7.6690717,0.6439528,1.1112179,0.0168245,0.031368103,0.107676364,0.22250168,0.39219895,0.4362981,0.69977504,0.9392979,1.4174417,2.0174305,2.3662245,1.6517115,2.099666,1.6544586,1.401081,0.9704952,0.7609911,1.4057158,1.5141573,1.2951313,1.8440558,1.1793834,0.8491141,0.8558116,0.845512,0.8326206,0.66334826,0.46956643,0.014579676,0.0068616704,488.08594,703.41797,789.5508,846.97266,0.17117564,675.14307,3.6225936,351788.16,13.163235,290.25906,-0.0122711295,0.65296584,0.04414824,36.0235,-13.59655,-4.287992,-11.158015,-8.744668,23.535028,0.18699045,8.044731,20.781883,-2.5743968,-11.21886,-4.505895,7.562771,1.9063134
0 days 00:00:00.920000,0 days 00:00:00.980000,221.95836,0.84721726,0.0063045905,0.0052007935,0.120936,6.7964177,0.5902884,0.9692664,0.016803738,0.03224994,0.11366614,0.2019992,0.3507209,0.42179227,0.71086955,0.97162366,1.5036291,1.575478,1.7809545,1.4385214,1.7331952,1.3000494,1.1208919,0.78596264,0.659365,1.4175452,1.470883,1.0340466,1.4383426,1.0821041,0.7870886,0.71615934,0.7758518,0.76876664,0.61120886,0.4302138,0.024555117,0.004262947,301.46484,559.8633,717.77344,775.1953,0.15712458,557.3124,3.7001562,325245.56,13.3734865,329.74124,-0.010207694,0.5493857,0.033575132,37.445023,-9.029088,0.37847868,-11.081578,-14.825276,14.785031,-3.3699172,5.303733,20.828768,4.732908,-9.265183,-7.770063,9.622386,-1.560464
0 days 00:00:00.930000,0 days 00:00:00.990000,221.32393,0.8595517,0.006377435,0.0069810892,0.21423651,7.4202194,0.58082545,0.8784137,0.017528592,0.03476946,0.12466488,0.20003271,0.34722695,0.46276197,0.7829418,1.001103,1.5541811,1.1808294,1.2465835,1.3792186,1.4180261,1.070318,0.9522936,0.66164166,0.6219475,1.485273,1.47269,0.86672646,1.1980795,1.0548192,0.77214307,0.64644474,0.71234304,0.69586325,0.5370683,0.3935341,0.031135833,0.0048339874,172.26562,488.08594,645.9961,689.0625,0.12008068,469.1888,3.570192,266267.1,13.757194,372.47803,-0.012342625,0.46913612,0.035219222,38.46324,-4.716674,2.6066837,-11.803868,-16.088161,14.117047,0.6008375,-3.0811472,14.951527,15.494094,-6.310156,-8.721784,8.561417,-3.4265664
0 days 00:00:00.940000,0 days 00:00:01,220.6606,0.85940075,0.006079214,0.0063094324,0.19079761,9.48577,0.611474,0.84365076,0.017794034,0.036407154,0.13043313,0.20264377,0.35327137,0.5303733,0.876183,1.0056604,1.5628377,0.94827765,0.9447877,1.4729743,1.2253233,0.9499449,0.85769147,0.5918743,0.6337262,1.5889517,1.512484,0.7652938,1.0434115,1.050552,0.80928487,0.6616743,0.6931805,0.65743285,0.4892088,0.37744173,0.03159145,0.007441709,258.39844,502.4414,660.35156,846.97266,0.12721334,537.6978,3.6616962,316568.4,13.257533,342.5243,-0.011857528,0.527126,0.035441235,37.22265,-7.969313,-1.6118969,-11.979688,-15.272735,11.348544,0.14804061,-8.757165,11.514997,22.320562,-7.4229712,-6.327732,12.056737,-2.982859
0 days 00:00:00.950000,0 days 00:00:01.010000,219.8506,0.847878,0.0058702845,0.006093862,0.15838169,10.977225,0.6704107,0.8644474,0.01736081,0.037414964,0.12689441,0.2033575,0.3523984,0.5940715,0.9491394,0.9933433,1.5369216,0.8595521,0.8723653,1.6551844,1.2365205,0.9809918,0.85538703,0.5911197,0.7006419,1.705386,1.5932317,0.7331484,0.9550426,1.056623,0.9173781,0.74437547,0.7116913,0.6595829,0.5021835,0.38910154,0.028990274,0.01325776,315.8203,574.21875,746.4844,1119.7266,0.11785672,639.3118,3.8950226,417066.1,11.907245,265.26147,-0.012183239,0.60884553,0.03906278,36.88734,-13.442479,-4.1001534,-10.964147,-11.301517,8.961634,-3.8983934,-7.5411143,11.654454,23.7107,-12.030507,-6.524051,12.329918,-3.1512644
0 days 00:00:00.960000,0 days 00:00:01.020000,218.74275,0.84000427,0.0042908955,0.0037041113,0.05645834,10.826862,0.72585684,0.92112607,0.016578013,0.03892668,0.11876893,0.1991058,0.33623037,0.61987346,0.9579119,0.96167994,1.4816451,0.8607963,0.932422,1.7535901,1.3913597,1.2260123,1.0443059,0.7215639,0.8089578,1.8086237,1.695519,0.7978571,0.9462916,1.0883981,1.0448515,0.83698636,0.7284026,0.6614656,0.5299358,0.39672384,0.026295165,0.02003341,358.88672,588.5742,1033.5938,1478.6133,0.13627772,757.18365,4.188912,610840.44,9.987245,181.87334,-0.011594848,0.6915223,0.039365012,36.061092,-19.900099,-1.6495718,-4.196856,-10.394147,0.76043624,-7.764675,2.3096583,17.45709,12.696228,-15.62962,-1.481237,17.077944,-5.8064365
0 days 00:00:00.970000,0 days 00:00:01.030000,217.51454,0.82845646,0.00799424,0.0043247947,0.11983069,8.333595,0.7456396,0.99142617,0.015914628,0.043335855,0.11277854,0.20658092,0.33342054,0.6212435,0.92664886,0.9203556,1.3846132,0.86488515,1.0003594,1.6424309,1.5038658,1.5571308,1.4816309,1.0488124,0.984422,1.8814777,1.7660097,0.97017306,1.0164366,1.1619135,1.1564409,0.904943,0.7333,0.65457714,0.5472101,0.3954176,0.026478952,0.022596417,287.10938,516.7969,1105.3711,1693.9453,0.13047493,778.303,4.4112887,764069.3,8.263685,130.00856,-0.01156127,0.68511796,0.03794867,36.090153,-21.377045,7.7716384,2.8585083,-11.117955,-4.438911,-6.2478333,10.885994,13.451359,1.863252,-15.699025,3.3162441,11.748646,-7.896749
0 days 00:00:00.980000,0 days 00:00:01.040000,216.40099,0.8136244,0.0114108175,0.005439434,0.15948382,6.393871,0.72666645,1.0479299,0.015619084,0.054169815,0.11815838,0.23736729,0.3603767,0.6203124,0.8882365,0.86516875,1.2399025,0.8343468,1.0090026,1.3624321,1.4063569,1.7111565,1.9200836,1.496636,1.2589502,1.9737978,1.8175054,1.234697,1.1239599,1.2599087,1.2494464,0.94605106,0.73722106,0.6427116,0.54501957,0.38736978,0.027177861,0.01885134,200.97656,430.66406,1019.2383,1780.0781,0.14024644,722.5967,4.407825,958353.0,7.2019267,95.231865,-0.011033681,0.61915195,0.032773145,35.107258,-19.807192,17.9751,5.124417,-16.479143,-5.797653,0.8355484,13.118255,6.8160396,-2.4768755,-13.987264,8.119576,11.365837,-8.043013
0 days 00:00:00.990000,0 days 00:00:01.050000,215.66829,0.7894396,0.011324416,0.008174726,0.17716676,5.131586,0.7029951,1.0801634,0.016154418,0.06487781,0.12735158,0.2738674,0.40508056,0.63323206,0.8711021,0.80319005,1.0649927,0.78487724,0.9664373,1.0335547,1.1406373,1.5638695,2.0478847,1.8761774,1.668362,2.1428654,1.8885785,1.5307153,1.2265836,1.3620977,1.3413931,0.9983845,0.77101225,0.64282316,0.5334771,0.385698,0.032950208,0.013377294,200.97656,416.3086,674.70703,1909.2773,0.1139975,676.1568,4.2222695,1059686.5,7.24223,89.6969,-0.010691137,0.57612926,0.032860234,33.104313,-16.136389,25.336983,0.87173605,-24.99299,-6.7303376,9.210071,8.048184,-2.5437148,-2.3306165,-12.253268,7.3400674,9.167376,-3.1451416
