start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0 days 00:00:05.910000,0 days 00:00:05.970000,0.0,0.64117414,0.0,0.0,0.0,-100.0,0.23462123,0.89204293,0.009576943,0.07430556,0.12825769,0.24570501,0.46744367,0.57480437,0.6541367,0.95952755,1.2606603,1.1502686,0.7119758,0.81236047,1.0567954,1.0243443,1.3861885,1.5213962,1.2247874,1.1937481,1.1785909,1.2632127,1.0565614,1.064218,0.9262898,0.88837695,0.85718757,0.7013774,0.5280935,0.35681066,0.0017512357,0.00061437936,83.333336,229.16667,520.8333,750.0,0.054956853,383.05457,4.1939635,236124.86,4.5149207,43.803257,-0.0019670178,0.36566854,0.0018685175,28.531149,2.7194498,2.0065558,10.330138,-9.507006,-0.95508343,14.3465,30.842184,14.992007,-25.245958,-4.6906133,0.15698957,4.609082,-3.143006
0 days 00:00:05.920000,0 days 00:00:05.980000,0.0,0.655173,0.0,0.0,0.0,-100.0,0.22253947,0.8307163,0.008608517,0.07847222,0.121836044,0.23416905,0.4762392,0.5639042,0.61705834,0.823813,1.0842124,1.0510858,0.7306321,0.777368,0.93994063,1.0004346,1.3346995,1.5250401,1.1800696,1.0795455,1.0415725,1.1856658,0.994683,1.0332981,0.85790354,0.7637515,0.7202391,0.6154117,0.5028066,0.3432435,0.0012658288,0.000590378,93.75,229.16667,531.25,1010.4167,0.062163413,441.31985,4.333364,361367.12,4.229029,36.25418,-0.0015235095,0.40124843,0.0014292486,25.940155,1.1946661,4.914553,10.35122,-9.576667,1.1993567,8.550668,29.54653,11.109525,-22.722971,-7.057993,1.5111341,2.5381024,-3.7088368
0 days 00:00:05.930000,0 days 00:00:05.990000,0.0,0.6589606,0.0,0.0,0.0,-100.0,0.22454081,0.79821724,0.0075702514,0.08958334,0.11676329,0.23012303,0.46084914,0.54292643,0.5659187,0.7096048,0.9420119,0.96617466,0.771004,0.7622881,0.8564151,0.95931196,1.2983539,1.5884281,1.1559998,1.0022023,1.0004379,1.2475,0.9576082,1.0664653,0.87090355,0.7045824,0.6099307,0.54447573,0.47719488,0.3461738,0.0010150619,0.00075359613,104.166664,364.58334,562.5,1354.1666,0.06800429,503.68872,4.3654284,399893.25,3.8455093,32.234467,-0.001442982,0.45132843,0.001368688,24.86061,-0.48563704,4.3070006,8.174773,-7.9565415,5.218321,12.197913,34.20019,10.597182,-24.891764,-10.282968,5.432154,1.5438334,-9.620067
0 days 00:00:05.940000,0 days 00:00:06,0.0,0.65842324,0.0,0.0,0.0,-100.0,0.22890037,0.80376005,0.007377468,0.10243055,0.11006025,0.22107226,0.4170865,0.5116357,0.5081267,0.6709483,0.8772771,0.9200899,0.82857865,0.75104904,0.83602566,0.9246208,1.2482057,1.6428598,1.1969765,0.9755781,1.0710236,1.4469179,0.9701996,1.1465551,0.9713171,0.7288448,0.5743045,0.5243735,0.45994496,0.36408976,0.0011406146,0.00074438035,104.166664,375.0,729.1667,1395.8334,0.06148183,560.95056,4.699587,433352.6,2.9296792,18.66354,-0.0011148914,0.50328857,0.0011306447,24.971176,-3.262048,4.7229743,2.830045,-9.84136,4.80887,11.87059,34.93599,12.354722,-22.881561,-10.407655,7.2471633,0.25007668,-7.499285
0 days 00:00:05.950000,0 days 00:00:06.010000,0.0,0.66223305,0.0,0.0,0.0,-100.0,0.22668266,0.81780916,0.0074520432,0.11423612,0.1059873,0.21507807,0.38838378,0.47867656,0.4701883,0.67526984,0.86633736,0.9179847,0.8683407,0.747024,0.8376584,0.86947185,1.190015,1.6601176,1.2401997,0.93940884,1.1385185,1.6324744,1.0214472,1.2019936,1.0855656,0.7741513,0.58658653,0.5286515,0.43850395,0.38500512,0.0010810503,0.0006968234,104.166664,312.5,562.5,1114.5834,0.051167414,463.43796,4.336014,362855.78,3.757191,27.938852,-0.0013109375,0.4218485,0.0012357446,24.356138,0.76007813,6.9608192,2.5115461,-7.4363484,6.6929984,17.458141,37.075138,8.835281,-25.222725,-7.001394,9.483704,-6.7413273,-8.558236
0 days 00:00:05.960000,0 days 00:00:06.020000,0.0,0.62211967,0.0,0.0,0.0,-100.0,0.20466025,0.8244145,0.007537676,0.14166667,0.11036905,0.22379218,0.38479447,0.45222762,0.4694067,0.6632549,0.83466506,0.88664913,0.86373717,0.7321623,0.8118364,0.7799143,1.0717516,1.5579318,1.2621971,0.9091734,1.1701473,1.684528,1.1110481,1.2355651,1.1990042,0.899772,0.66893417,0.5692186,0.45719066,0.4255058,0.00074563833,0.0002836875,104.166664,145.83333,354.16666,635.4167,0.041760627,369.0245,3.920907,563915.25,4.8526707,34.481613,-0.0011950202,0.3299724,0.0012817181,19.857355,10.181767,9.877754,5.040403,-5.0911636,6.5240674,16.976198,27.425644,7.1055274,-17.706825,-5.979698,9.160495,-8.147713,-4.0453167
0 days 00:00:05.970000,0 days 00:00:06.030000,0.0,0.5331877,0.0,0.0,0.0,-100.0,0.19641674,0.82944316,0.0076292786,0.19027777,0.117588304,0.24137382,0.3958689,0.43850803,0.4849887,0.6056804,0.7387989,0.79910165,0.78401333,0.6991267,0.7442196,0.6762249,0.8977677,1.3285712,1.2377968,0.8976504,1.1842152,1.6189138,1.2411932,1.2947387,1.3177776,1.1479311,0.85737467,0.6752536,0.5949946,0.54585004,0.000552191,0.00017569929,104.166664,135.41667,229.16667,2239.5833,0.038054686,533.42804,3.7857893,1853434.4,4.5101676,28.863764,-0.0010872352,0.42473498,0.0012015599,13.476323,20.362394,8.396257,7.8732734,-5.8444505,10.991525,15.390138,23.084146,4.3413806,-15.850816,-6.580698,8.779296,-5.04916,-2.0965817
0 days 00:00:05.980000,0 days 00:00:06.040000,0.0,0.54318327,0.0,0.0,0.0,-100.0,0.1920063,0.8441612,0.007928773,0.25173613,0.12561432,0.25017774,0.40476775,0.43249092,0.47970214,0.51213425,0.5968956,0.686264,0.68187207,0.65840125,0.65176034,0.57867986,0.7201748,1.0701302,1.1476215,0.9082238,1.1638199,1.4659351,1.3477558,1.3912134,1.4532628,1.4716223,1.1504673,0.87121695,0.9195693,0.8084189,0.0005162043,0.00012336568,72.916664,104.166664,187.5,4197.9165,0.0437718,732.2119,3.5698712,3374682.8,3.3468025,15.109085,-0.0011687526,0.5480762,0.0010017623,8.284253,26.762945,4.9081473,12.480186,-6.019504,13.578853,14.485333,20.44738,-1.9900271,-13.676236,-3.4702663,9.000546,0.71596354,2.220301
0 days 00:00:05.990000,0 days 00:00:06.050000,0.0,0.58753496,0.0,0.0,0.0,-100.0,0.18760537,0.8719406,0.00924779,0.31458333,0.13207953,0.23846309,0.4007809,0.43376198,0.45117176,0.42632636,0.45420635,0.5906722,0.60968095,0.6182747,0.5847507,0.53323954,0.5765913,0.8510831,1.06817,0.9187713,1.1438602,1.3052934,1.4063573,1.4669422,1.5515113,1.7563583,1.4608814,1.1277403,1.3521992,1.2112876,0.00046632494,0.00010032032,52.083332,83.333336,166.66667,4156.25,0.051233757,829.2745,3.367426,4222026.5,2.5939286,8.015904,-0.0017395414,0.6086617,0.0007569801,5.677461,30.498465,3.0288115,19.085398,-4.652602,18.844545,12.952695,16.670067,-5.7584653,-11.976517,-0.683247,10.481008,1.0501877,7.23418
0 days 00:00:06,0 days 00:00:06.060000,0.0,0.6772321,0.0,0.0,0.0,-100.0,0.19515991,0.90769345,0.010807875,0.36076388,0.1375859,0.22567563,0.39347255,0.42026344,0.4215604,0.37483847,0.3654977,0.5202288,0.56067675,0.6002552,0.5601921,0.5208121,0.51211196,0.75686175,1.0314555,0.91755146,1.0944681,1.1751987,1.4052982,1.4825301,1.6016588,1.8622273,1.6649832,1.4583187,1.7983462,1.7379605,0.00035907995,9.089201e-05,62.5,114.583336,2385.4167,4625.0,0.07617291,1620.6837,3.4646537,6601806.5,1.8438612,6.068302,-0.0016358299,1.1600397,0.0021338363,3.6184819,34.449,1.0458518,27.1783,-7.322458,17.370134,8.706538,19.454437,-1.2522202,-7.158664,2.9507573,5.472429,-2.5832183,2.0155861
0 days 00:00:06.010000,0 days 00:00:06.070000,0.0,0.65118146,0.0,0.0,0.0,-100.0,0.20860259,0.94617796,0.011546881,0.41006947,0.1443602,0.22992373,0.38709083,0.4035057,0.42715558,0.36690485,0.32713297,0.44946298,0.52595925,0.6016993,0.5666141,0.54397196,0.50232357,0.72009057,1.045158,0.8942235,1.0523955,1.0983967,1.3802336,1.4629602,1.6448008,1.8675464,1.7706007,1.8282739,2.1200151,2.2398245,0.0003585661,9.5824886e-05,83.333336,135.41667,4656.25,4781.25,0.078962006,2195.9739,3.9287481,8471971.0,1.253694,4.36908,-0.0014448016,1.5660051,0.0028762445,2.6092582,37.940052,0.7985447,27.614372,-6.8927016,14.538241,5.637772,20.70622,4.007733,-3.7854216,6.111462,6.7323604,-2.1399696,-2.4032137
0 days 00:00:06.020000,0 days 00:00:06.080000,0.0,0.6421594,0.0,0.0,0.0,-100.0,0.22443368,0.99602824,0.010412694,0.4510417,0.1436476,0.23949485,0.38040805,0.40484866,0.47120166,0.41963473,0.33607674,0.3940363,0.4971079,0.6228636,0.58752495,0.57765526,0.53387934,0.7194101,1.0583682,0.86691356,1.0337142,1.1320003,1.4263579,1.4780775,1.7514974,1.8711106,1.8436316,2.1980326,2.3376093,2.5716314,0.0004902937,0.0001292262,93.75,1604.1666,6947.9165,7177.0835,0.08363184,3176.2512,4.8286915,11029533.0,0.22378473,1.1542797,-0.000498202,2.2542555,0.0031443613,0.816322,38.334145,-1.1679481,20.477575,-11.296481,9.072253,-0.84757227,20.77184,7.225352,-5.2231655,10.862771,7.8273997,-4.0209746,-5.514635
0 days 00:00:06.030000,0 days 00:00:06.090000,0.0,0.64575547,0.0,0.0,0.0,-100.0,0.22509061,1.0519487,0.009287191,0.4753472,0.1360228,0.23720841,0.37926278,0.42838216,0.52684826,0.49465695,0.37139764,0.36696744,0.5040099,0.6718461,0.6195838,0.61385584,0.58698314,0.72230035,1.0232068,0.86314696,1.0528373,1.2716658,1.6094545,1.552656,1.9623204,1.9378157,1.9558443,2.4250271,2.44363,2.5937335,0.00051592203,0.00017236678,83.333336,1604.1666,6854.1665,7104.1665,0.06810508,3029.5764,5.0355563,10696345.0,0.30318296,1.2088367,-0.00044901448,2.1424,0.001897728,0.12553622,36.558105,0.04811144,13.965768,-5.3028007,12.276273,-4.3550186,13.793694,7.48142,-8.564385,7.8553843,11.403739,-3.7792053,-3.696125
0 days 00:00:06.040000,0 days 00:00:06.100000,0.0,0.6607725,0.0,0.0,0.0,-100.0,0.22845675,1.0939027,0.009635122,0.48576388,0.12565775,0.22442079,0.37435734,0.46716094,0.5674984,0.5416103,0.4057757,0.37486115,0.54167455,0.70354337,0.6538995,0.651799,0.6287685,0.7199647,0.9708307,0.8842059,1.1004719,1.4627508,1.8856646,1.6263801,2.1856968,2.0306158,2.1035538,2.3908787,2.4476006,2.3718264,0.0005049521,0.00017368398,72.916664,1614.5834,6770.8335,7125.0,0.06483514,3108.2126,5.109178,10782283.0,0.2459145,1.1580745,-0.00048828052,2.1924036,0.0021873938,-0.8594406,36.98506,1.5767981,13.945305,-6.801275,11.605686,-4.768715,15.404933,10.029808,-9.050217,4.8689933,11.040853,-2.3817673,0.010470073
0 days 00:00:06.050000,0 days 00:00:06.110000,0.0,0.6527397,0.0,0.0,0.0,-100.0,0.22681896,1.1072774,0.010445832,0.4777778,0.117377646,0.2205609,0.36065945,0.4889435,0.57218385,0.53962034,0.43116558,0.39650717,0.57290405,0.6982345,0.69122154,0.691706,0.66961163,0.737253,0.93412334,0.90591,1.1289535,1.6054459,2.060893,1.6467725,2.3688922,2.0150654,2.194277,2.2200205,2.4401376,2.0807688,0.00035087517,0.00015190603,93.75,2260.4167,6656.25,6947.9165,0.06265845,3336.7786,5.062189,10292791.0,0.06870798,1.2425593,-0.00040230734,2.3398716,0.0023686439,-1.2519811,37.419266,1.100948,18.838884,-3.9278405,10.836517,-2.2539802,20.870604,10.333065,-11.517036,4.315418,8.259355,0.9579281,-3.7442667
0 days 00:00:06.060000,0 days 00:00:06.120000,0.0,0.64761704,0.0,0.0,0.0,-100.0,0.22331117,1.093938,0.010191158,0.48229167,0.11750251,0.23412782,0.33294913,0.48070657,0.5520063,0.49047455,0.44028315,0.41157258,0.5825977,0.65401953,0.71019554,0.727495,0.70517653,0.78653574,0.95975375,0.91752607,1.1368167,1.6151422,2.0169573,1.6485281,2.424691,1.9304136,2.2303839,2.0390055,2.4214458,1.87608,0.00025756267,0.00012138806,93.75,4052.0833,6729.1665,7187.5,0.061920524,3591.1875,5.145338,10752356.0,-0.0633071,1.1949099,-0.00032309038,2.5255747,0.0026601453,-2.7508898,37.663853,1.3989621,23.658104,-4.937887,8.843289,2.8875296,24.52801,7.956427,-9.650174,7.9677753,8.800329,1.4496883,-1.5621709
0 days 00:00:06.070000,0 days 00:00:06.130000,0.0,0.6427962,0.0,0.0,0.0,-100.0,0.21877158,1.0676275,0.009464302,0.4729167,0.120588064,0.25060079,0.30398297,0.46103063,0.5302097,0.45236433,0.44888607,0.4216826,0.5590689,0.61113626,0.7162745,0.7416355,0.7457166,0.8627548,0.99276066,0.92549616,1.1367453,1.5155274,1.7888621,1.6470131,2.3653514,1.8173046,2.1952055,1.9753122,2.365798,1.8070116,0.00023324438,0.0001066216,114.583336,5885.4165,6916.6665,7239.5835,0.06377862,3868.1277,5.192843,11076635.0,-0.20347065,1.1523341,-9.915865e-05,2.730651,0.0025737854,-2.5316436,38.32844,0.23476069,24.75768,-4.1473284,9.267608,2.9762638,22.457983,9.475009,-7.1904855,3.3309224,9.00575,2.1912613,-3.8332212
0 days 00:00:06.080000,0 days 00:00:06.140000,0.0,0.65676624,0.0,0.0,0.0,-100.0,0.21917303,1.0396234,0.009150253,0.4416667,0.12526818,0.2613423,0.3008394,0.44059214,0.51996255,0.42392865,0.46151018,0.4280539,0.5386308,0.6127234,0.72068834,0.7426072,0.77481604,0.91891056,0.98883057,0.9508776,1.1631845,1.371816,1.552823,1.6651483,2.2119434,1.7864629,2.1374443,1.9634799,2.158592,1.8097321,0.0002645716,9.8859986e-05,114.583336,5708.3335,7114.5835,7364.5835,0.058423743,3712.2334,5.090982,11645413.0,-0.0691761,1.0608698,-0.00017435761,2.638707,0.0027412232,-2.113966,40.103626,0.9385026,25.249975,-3.8817034,9.387833,3.9000561,19.583574,7.696295,-4.6630025,-0.5643905,8.518815,0.27215958,-1.8530036
0 days 00:00:06.090000,0 days 00:00:06.150000,0.0,0.6678193,0.0,0.0,0.0,-100.0,0.2273127,1.0222691,0.009879596,0.38854167,0.12779479,0.26638874,0.316647,0.4422091,0.5344882,0.42227098,0.4778982,0.44743893,0.5364051,0.6379769,0.7076842,0.7519946,0.7940922,0.94558185,0.9494768,0.9930628,1.2056808,1.2207426,1.398332,1.6697437,2.0131128,1.8237649,2.1448252,2.0524435,1.8789926,1.819952,0.00030919336,8.798474e-05,333.33334,5791.6665,6885.4165,7177.0835,0.06574533,4065.0125,5.0464325,10184372.0,-0.3932898,1.4364077,4.2545336e-05,2.8578956,0.0031075978,-1.827303,41.86105,-2.1492853,25.593164,-4.087392,4.2844963,7.582119,17.164593,9.019241,-10.936139,1.4658579,8.387162,5.069218,-1.8294936
0 days 00:00:06.100000,0 days 00:00:06.160000,0.0,0.6800744,0.0,0.0,0.0,-100.0,0.23297818,1.0199841,0.010346039,0.32743052,0.12666997,0.27086532,0.33447787,0.44861713,0.55135965,0.44790855,0.4966017,0.47876444,0.56899524,0.6731746,0.7012206,0.7607059,0.7975599,0.95166713,0.9257598,1.0255836,1.2175925,1.1048213,1.3413891,1.6658154,1.8568133,1.8502597,2.2474356,2.2895992,1.6392545,1.7466768,0.00025914435,8.9316316e-05,322.91666,5833.3335,6479.1665,7072.9165,0.0622499,4095.3372,5.0595765,9327618.0,-0.48792276,1.4994837,6.0256538e-05,2.8485954,0.003084518,-3.0834808,41.823597,-3.707114,23.318808,-3.5143306,3.802988,13.761635,14.387311,10.336857,-13.838349,11.532413,4.47023,1.6412598,-0.78036594
0 days 00:00:06.110000,0 days 00:00:06.170000,0.0,0.69032115,0.0,0.0,0.0,-100.0,0.23317535,1.0283823,0.009969675,0.26840279,0.12526561,0.27010334,0.3328738,0.45785376,0.5620615,0.49285698,0.50549644,0.5055612,0.62329334,0.7058039,0.73327345,0.78216726,0.7908287,0.983342,0.96411115,1.0527935,1.1960913,1.0486645,1.3456087,1.6493307,1.7371169,1.819328,2.457394,2.552642,1.4779568,1.5661217,0.00027798602,0.000102787126,312.5,3916.6667,5927.0835,6885.4165,0.07046201,3603.514,4.9351277,8370185.5,-0.22934324,1.659987,-0.000118330376,2.4879391,0.0029252188,-2.6304398,39.412632,-3.9629734,23.582212,-1.1314715,2.138109,13.947491,9.353677,17.856672,-12.4796715,16.457102,4.6165795,0.9277423,1.1794485
0 days 00:00:06.120000,0 days 00:00:06.180000,0.0,0.69302607,0.0,0.0,0.0,-100.0,0.23423032,1.0402337,0.009696313,0.20590277,0.12562697,0.26651338,0.32466364,0.47164297,0.5634987,0.5562219,0.5241756,0.530049,0.6595572,0.74512506,0.8425934,0.82413054,0.78723556,1.0390633,1.0349127,1.1097797,1.1771542,1.0889541,1.3807863,1.6150957,1.6616589,1.7610241,2.6440089,2.6305554,1.355383,1.3266667,0.00036346042,0.00012395474,83.333336,2010.4166,5697.9165,6822.9165,0.06057106,2689.7102,4.8087096,8604615.0,0.42173314,1.6005825,-0.0006558548,1.8663754,0.0020958057,-1.1671406,37.365643,-1.2915953,22.594625,-1.0287126,1.5817833,12.590182,7.5387206,20.473244,-6.9464054,12.973054,1.2248739,-6.0709667,3.7569754
0 days 00:00:06.130000,0 days 00:00:06.190000,0.0,0.68599176,0.0,0.0,0.0,-100.0,0.22407079,1.0413909,0.0096623665,0.14444445,0.1318656,0.26653087,0.33218408,0.48942813,0.5834573,0.61319214,0.5396084,0.54043555,0.67663383,0.7874279,1.0000639,0.9013489,0.80502343,1.1172162,1.0964714,1.1966182,1.2056319,1.1906635,1.4252037,1.5822145,1.5942651,1.7213708,2.6250582,2.3488557,1.2114462,1.0939456,0.000449202,0.00013501996,72.916664,114.583336,3739.5833,6156.25,0.055836722,1673.2227,4.2944593,6749309.5,1.4104289,3.8927145,-0.0012323932,1.1751173,0.0011591013,1.415383,34.72673,2.1897295,23.97644,1.5747766,-0.9784748,7.988066,7.4220414,19.6824,-5.3386817,10.722778,7.3729463,-3.0584214,3.3108838
0 days 00:00:06.140000,0 days 00:00:06.200000,0.0,0.6868426,0.0,0.0,0.0,-100.0,0.20875303,1.0213965,0.0094281705,0.103125,0.14085354,0.27697495,0.36221936,0.50101566,0.60505354,0.6491506,0.55853266,0.5607185,0.6745973,0.8118054,1.1141275,0.9667146,0.862911,1.1902806,1.1211996,1.2833115,1.2484815,1.2547307,1.4510689,1.5821949,1.5098511,1.6622411,2.3538427,1.8799723,1.039617,0.894845,0.0003792306,0.00012776861,62.5,104.166664,1937.5,3979.1667,0.043751378,1035.0846,3.8149774,4424364.0,2.602759,9.919087,-0.0015328554,0.7393759,0.00059336895,3.3818328,33.108356,5.9611945,21.712425,2.4866278,1.2280116,11.952533,13.924352,15.954848,-8.739224,9.920202,1.3631248,-4.238231,1.4558393
0 days 00:00:06.150000,0 days 00:00:06.210000,0.0,0.6985848,0.0,0.0,0.0,-65.41883,0.18135588,0.9700319,0.008725353,0.07847222,0.14219435,0.28047544,0.39340016,0.48977992,0.6030112,0.64217764,0.572982,0.58767444,0.66325635,0.79951096,1.1159989,0.95127517,0.94325036,1.2613474,1.1329827,1.3081771,1.2781881,1.2694513,1.4808555,1.6001321,1.3867947,1.520199,1.8553282,1.3916274,0.83934706,0.7114141,0.0002716785,0.0001375054,52.083332,72.916664,135.41667,1854.1666,0.043725673,517.82275,3.222669,2250567.2,3.7286327,16.449524,-0.0013741773,0.38243452,0.0003145969,5.412485,27.255785,10.366792,19.74697,-0.13789718,2.4004266,8.43802,19.869642,12.450221,-15.890114,9.059058,3.926962,-4.0193486,-1.0473685
0 days 00:00:06.160000,0 days 00:00:06.220000,58.904274,0.7164032,0.0,0.0,0.0,-30.838678,0.16241616,0.89540833,0.007981448,0.06111111,0.1372729,0.2751722,0.41108468,0.4727945,0.5715001,0.6178995,0.5758411,0.6027882,0.65243345,0.7650399,1.0468314,0.8771221,1.0223497,1.3306816,1.1284088,1.2694265,1.2776614,1.2430887,1.4576765,1.5647641,1.2152205,1.2525148,1.3286228,1.0190197,0.6374293,0.52797407,0.00032969317,0.00013144602,52.083332,62.5,135.41667,250.0,0.04883082,308.29794,2.9780705,1088219.9,6.845823,69.61213,-0.0014377566,0.23921113,0.00022726327,10.194223,22.653822,14.685257,19.312304,-2.099849,2.5891988,7.153313,20.362093,11.718662,-17.585928,10.125379,1.5273162,-4.6985626,-4.80304
0 days 00:00:06.170000,0 days 00:00:06.230000,58.31596,0.7213777,0.0,0.0,0.0,6.9585457,0.14845195,0.8196743,0.007874041,0.050694447,0.12555309,0.26155254,0.41989768,0.47394094,0.5347821,0.58856255,0.57862806,0.6107232,0.6457332,0.74775976,0.9749314,0.80319554,1.0665804,1.35749,1.1287193,1.207088,1.2652906,1.2425297,1.3747497,1.4345894,1.0255407,0.9642897,0.8990385,0.7354076,0.46734908,0.37760863,0.00040291328,0.00011846918,52.083332,72.916664,135.41667,281.25,0.05782054,246.4242,2.9681752,648913.0,8.242295,91.59775,-0.0011291337,0.20323236,0.0005273077,14.203868,17.843782,16.08347,18.455444,-3.3206704,3.4450762,2.2873566,13.631442,9.304557,-19.593515,7.648174,6.15546,-2.5366943,-4.649608
0 days 00:00:06.180000,0 days 00:00:06.240000,58.002907,0.7117761,0.0,0.0,0.035087775,-27.622622,0.14458051,0.7634173,0.007720115,0.043055553,0.12163485,0.25972572,0.4390006,0.5130361,0.52788824,0.58533216,0.5581103,0.5976628,0.6697266,0.7587054,0.9458365,0.8068747,1.0711845,1.3576595,1.135026,1.144716,1.2663509,1.2441593,1.2255143,1.2380701,0.868779,0.7321341,0.6433753,0.5305478,0.34228158,0.2655179,0.0005936805,9.511418e-05,72.916664,93.75,135.41667,208.33333,0.060205553,165.99815,2.9412587,192001.92,11.180638,156.62077,-0.0016192415,0.1556739,0.0010606335,18.611338,17.89134,19.669302,20.924162,0.3045576,2.7622204,4.855026,9.460159,9.587413,-16.484638,8.88152,5.894256,-2.3577683,-5.1638837
0 days 00:00:06.190000,0 days 00:00:06.250000,0.0,0.701118,0.0,0.0,0.0,-62.202774,0.13903053,0.73100924,0.008149664,0.041666668,0.12708645,0.2749818,0.47104296,0.5497586,0.5267113,0.590781,0.5263524,0.6003917,0.7224676,0.8034129,0.9369161,0.8779731,1.029842,1.2889546,1.1617101,1.0885619,1.2626685,1.2299309,1.0869558,1.0597185,0.76687366,0.6082823,0.5297083,0.41621625,0.26777354,0.20116754,0.000495743,8.56627e-05,62.5,93.75,135.41667,197.91667,0.054698825,156.25664,2.8818567,156175.73,12.661972,213.02422,-0.0017369223,0.14805748,0.0010012646,19.68421,16.203644,20.140585,20.911867,5.0121064,6.5625725,6.6772385,7.2486877,9.207866,-19.394716,6.3893104,6.9971313,-2.9475224,-2.5997
0 days 00:00:06.200000,0 days 00:00:06.260000,0.0,0.6932309,0.0,0.0,0.0,-100.0,0.13698389,0.7152737,0.0085965395,0.036111113,0.1337546,0.2924424,0.49462438,0.5658927,0.5169308,0.5985517,0.49588373,0.604343,0.78627396,0.86241007,0.9135251,0.9656716,0.99167806,1.2428184,1.1786466,1.0228987,1.2585646,1.1844358,1.0082612,0.9470775,0.723135,0.5579893,0.48684534,0.36453447,0.22939207,0.17053442,0.0005073747,9.485489e-05,62.5,93.75,135.41667,197.91667,0.057592463,154.0933,2.8856108,124174.77,12.625465,215.47052,-0.0017317211,0.14758171,0.0009873029,20.786966,15.258313,20.130106,21.355017,5.8138447,4.511333,6.6795983,10.054244,8.342208,-20.49968,8.844716,7.329006,-3.3876293,-8.248002
0 days 00:00:06.210000,0 days 00:00:06.270000,0.0,0.69357234,0.0,0.0,0.0,-100.0,0.12709494,0.70216155,0.0076818014,0.030902779,0.13648681,0.2952462,0.48923025,0.5400767,0.5092044,0.61903256,0.49434105,0.60088897,0.82281923,0.9278191,0.88609266,1.0337828,0.97266006,1.1828753,1.1500157,0.9709568,1.225937,1.1305708,0.9586959,0.8820227,0.7149027,0.5388848,0.46413967,0.34415886,0.2095428,0.15581597,0.0003515087,7.539178e-05,62.5,93.75,135.41667,260.41666,0.04867004,166.95613,2.934263,141759.55,11.297048,181.44069,-0.0011756243,0.15883207,0.0005802821,21.65655,12.964828,17.065475,17.144667,5.2504888,4.4969397,4.615189,9.149865,13.541782,-13.521085,7.9984956,9.146328,-2.0722818,-10.143384
0 days 00:00:06.220000,0 days 00:00:06.280000,0.0,0.6948991,0.0,0.0,0.0,-100.0,0.12621622,0.6913888,0.0065612257,0.029166667,0.124976315,0.27607,0.46329388,0.5117886,0.5262383,0.6518135,0.5326076,0.5950641,0.82996845,0.9832762,0.8823089,1.056497,0.9742794,1.1403909,1.0766562,0.9484907,1.1907799,1.0933661,0.92240095,0.8406911,0.7074239,0.53159976,0.43412113,0.32862452,0.20177394,0.15160829,0.00048859697,7.2663934e-05,93.75,125.0,166.66667,333.33334,0.04519512,205.54405,3.2820346,169010.5,8.8776,108.791016,-0.000576504,0.19791389,0.00077012926,23.18841,12.025563,15.755246,14.565728,-0.45617518,1.060771,0.45736971,8.259229,12.185266,-10.9862585,5.68804,6.6266065,-5.198551,-11.608527
